ServiceTechCategory,ModelGeography,SubGeography1,SubGeography2,Year,ServiceTech,TechSplitRatio
EAF,INDIA,NER,NE,2027,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2027,DRI_EAF_COAL,0
BOF,INDIA,NER,NE,2027,BF_BOF_CCUS,0
EAF,INDIA,NER,NE,2027,COREX_EAF_CCUS,0
EAF,INDIA,NER,NE,2027,COREX_EAF_COAL,0
EAF,INDIA,NER,NE,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,DL,2027,BF_EAF,0
EAF,INDIA,NR,DL,2027,COREX_EAF_CCUS,0
EAF,INDIA,NR,DL,2027,COREX_EAF_COAL,0
IF,INDIA,NR,DL,2027,SCRAP_IF,0.469074061
EAF,INDIA,NR,DL,2027,SCRAP_EAF,0
EAF,INDIA,NR,DL,2027,BF_EAF_CCUS,0
BOF,INDIA,NR,DL,2027,BF_BOF_CCUS,0
BOF,INDIA,NR,DL,2027,BF_BOF,0
IF,INDIA,NR,DL,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,NR,DL,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,DL,2027,DRI_EAF_H2,0
EAF,INDIA,NR,DL,2027,DRI_EAF_COAL,0
EAF,INDIA,NR,HP,2027,COREX_EAF_CCUS,0
EAF,INDIA,NR,HP,2027,BF_EAF,0
IF,INDIA,NR,HP,2027,SCRAP_IF,0.469074061
IF,INDIA,NR,HP,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,NR,HP,2027,SCRAP_EAF,0
EAF,INDIA,NR,HP,2027,COREX_EAF_COAL,0
BOF,INDIA,NR,HP,2027,BF_BOF_CCUS,0
BOF,INDIA,NR,HP,2027,BF_BOF,0
EAF,INDIA,NR,HP,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,HP,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,HP,2027,DRI_EAF_H2,0
EAF,INDIA,NR,HP,2027,DRI_EAF_COAL,0
EAF,INDIA,NR,HR,2027,DRI_EAF_NATGAS,0.205176382
EAF,INDIA,NR,HR,2027,COREX_EAF_COAL,0
EAF,INDIA,NR,HR,2027,COREX_EAF_CCUS,0
BOF,INDIA,NR,HR,2027,BF_BOF_CCUS,0
EAF,INDIA,NR,HR,2027,DRI_EAF_COAL,0.139267913
EAF,INDIA,NR,HR,2027,DRI_EAF_H2,0
IF,INDIA,NR,HR,2027,DRI_IF_COAL,0.530925939
IF,INDIA,NR,HR,2027,SCRAP_IF,0.469074061
BOF,INDIA,NR,HR,2027,BF_BOF,0
EAF,INDIA,NR,HR,2027,BF_EAF,0.372039293
EAF,INDIA,NR,HR,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,HR,2027,SCRAP_EAF,0.283516412
EAF,INDIA,NR,JK,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,JK,2027,BF_EAF,0
EAF,INDIA,NR,JK,2027,COREX_EAF_CCUS,0
IF,INDIA,NR,JK,2027,SCRAP_IF,0.469074061
IF,INDIA,NR,JK,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,NR,JK,2027,SCRAP_EAF,0
EAF,INDIA,NR,JK,2027,DRI_EAF_COAL,0
BOF,INDIA,NR,JK,2027,BF_BOF_CCUS,0
BOF,INDIA,NR,JK,2027,BF_BOF,0
EAF,INDIA,NR,JK,2027,COREX_EAF_COAL,0
EAF,INDIA,NR,JK,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,JK,2027,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2027,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2027,DRI_EAF_NATGAS,0.205176382
EAF,INDIA,NR,PB,2027,COREX_EAF_COAL,0
BOF,INDIA,NR,PB,2027,BF_BOF,0
BOF,INDIA,NR,PB,2027,BF_BOF_CCUS,0
EAF,INDIA,NR,PB,2027,DRI_EAF_COAL,0.139267913
EAF,INDIA,NR,PB,2027,SCRAP_EAF,0.283516412
IF,INDIA,NR,PB,2027,DRI_IF_COAL,0.530925939
IF,INDIA,NR,PB,2027,SCRAP_IF,0.469074061
EAF,INDIA,NR,PB,2027,COREX_EAF_CCUS,0
EAF,INDIA,NR,PB,2027,BF_EAF,0.372039293
EAF,INDIA,NR,PB,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,RJ,2027,DRI_EAF_H2,0
EAF,INDIA,NR,RJ,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,RJ,2027,COREX_EAF_COAL,0
BOF,INDIA,NR,RJ,2027,BF_BOF,0
BOF,INDIA,NR,RJ,2027,BF_BOF_CCUS,0
EAF,INDIA,NR,RJ,2027,DRI_EAF_COAL,0
EAF,INDIA,NR,RJ,2027,SCRAP_EAF,0
IF,INDIA,NR,RJ,2027,DRI_IF_COAL,0.530925939
IF,INDIA,NR,RJ,2027,SCRAP_IF,0.469074061
EAF,INDIA,NR,RJ,2027,COREX_EAF_CCUS,0
EAF,INDIA,NR,RJ,2027,BF_EAF,0
EAF,INDIA,NR,RJ,2027,BF_EAF_CCUS,0
IF,INDIA,NR,UK,2027,SCRAP_IF,0.469074061
EAF,INDIA,NR,UK,2027,DRI_EAF_NATGAS,0
EAF,INDIA,NR,UK,2027,COREX_EAF_COAL,0
EAF,INDIA,NR,UK,2027,COREX_EAF_CCUS,0
BOF,INDIA,NR,UK,2027,BF_BOF_CCUS,0
EAF,INDIA,NR,UK,2027,DRI_EAF_COAL,0
EAF,INDIA,NR,UK,2027,DRI_EAF_H2,0
IF,INDIA,NR,UK,2027,DRI_IF_COAL,0.530925939
BOF,INDIA,NR,UK,2027,BF_BOF,0
EAF,INDIA,NR,UK,2027,SCRAP_EAF,0
EAF,INDIA,NR,UK,2027,BF_EAF,0
EAF,INDIA,NR,UK,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,UP,2027,COREX_EAF_CCUS,0
IF,INDIA,NR,UP,2027,SCRAP_IF,0.469074061
EAF,INDIA,NR,UP,2027,COREX_EAF_COAL,0
EAF,INDIA,NR,UP,2027,BF_EAF,0
EAF,INDIA,NR,UP,2027,SCRAP_EAF,0
EAF,INDIA,NR,UP,2027,BF_EAF_CCUS,0
EAF,INDIA,NR,UP,2027,DRI_EAF_NATGAS,0
BOF,INDIA,NR,UP,2027,BF_BOF,0
IF,INDIA,NR,UP,2027,DRI_IF_COAL,0.530925939
BOF,INDIA,NR,UP,2027,BF_BOF_CCUS,0
EAF,INDIA,NR,UP,2027,DRI_EAF_H2,0
EAF,INDIA,NR,UP,2027,DRI_EAF_COAL,0
EAF,INDIA,SR,AP,2027,DRI_EAF_H2,0
EAF,INDIA,SR,AP,2027,DRI_EAF_NATGAS,0
EAF,INDIA,SR,AP,2027,COREX_EAF_COAL,0
BOF,INDIA,SR,AP,2027,BF_BOF,1
BOF,INDIA,SR,AP,2027,BF_BOF_CCUS,0
EAF,INDIA,SR,AP,2027,DRI_EAF_COAL,0
EAF,INDIA,SR,AP,2027,SCRAP_EAF,0
IF,INDIA,SR,AP,2027,DRI_IF_COAL,0.530925939
IF,INDIA,SR,AP,2027,SCRAP_IF,0.469074061
EAF,INDIA,SR,AP,2027,COREX_EAF_CCUS,0
EAF,INDIA,SR,AP,2027,BF_EAF,0
EAF,INDIA,SR,AP,2027,BF_EAF_CCUS,0
EAF,INDIA,SR,KA,2027,BF_EAF_CCUS,0
EAF,INDIA,SR,KA,2027,BF_EAF,0.234114046
EAF,INDIA,SR,KA,2027,COREX_EAF_CCUS,0
IF,INDIA,SR,KA,2027,SCRAP_IF,0.469074061
IF,INDIA,SR,KA,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,SR,KA,2027,SCRAP_EAF,0.178409043
EAF,INDIA,SR,KA,2027,DRI_EAF_COAL,0.087637449
BOF,INDIA,SR,KA,2027,BF_BOF_CCUS,0
BOF,INDIA,SR,KA,2027,BF_BOF,1
EAF,INDIA,SR,KA,2027,COREX_EAF_COAL,0.370727636
EAF,INDIA,SR,KA,2027,DRI_EAF_NATGAS,0.129111827
EAF,INDIA,SR,KA,2027,DRI_EAF_H2,0
EAF,INDIA,SR,KL,2027,BF_EAF_CCUS,0
EAF,INDIA,SR,KL,2027,BF_EAF,0
EAF,INDIA,SR,KL,2027,COREX_EAF_CCUS,0
IF,INDIA,SR,KL,2027,SCRAP_IF,0.469074061
IF,INDIA,SR,KL,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,SR,KL,2027,SCRAP_EAF,0
EAF,INDIA,SR,KL,2027,DRI_EAF_COAL,0
BOF,INDIA,SR,KL,2027,BF_BOF_CCUS,0
BOF,INDIA,SR,KL,2027,BF_BOF,0
EAF,INDIA,SR,KL,2027,COREX_EAF_COAL,0
EAF,INDIA,SR,KL,2027,DRI_EAF_NATGAS,0
EAF,INDIA,SR,KL,2027,DRI_EAF_H2,0
EAF,INDIA,SR,TN,2027,DRI_EAF_H2,0
EAF,INDIA,SR,TN,2027,DRI_EAF_NATGAS,0.205176382
EAF,INDIA,SR,TN,2027,COREX_EAF_COAL,0
BOF,INDIA,SR,TN,2027,BF_BOF,1
BOF,INDIA,SR,TN,2027,BF_BOF_CCUS,0
EAF,INDIA,SR,TN,2027,DRI_EAF_COAL,0.139267913
EAF,INDIA,SR,TN,2027,SCRAP_EAF,0.283516412
IF,INDIA,SR,TN,2027,DRI_IF_COAL,0.530925939
IF,INDIA,SR,TN,2027,SCRAP_IF,0.469074061
EAF,INDIA,SR,TN,2027,COREX_EAF_CCUS,0
EAF,INDIA,SR,TN,2027,BF_EAF,0.372039293
EAF,INDIA,SR,TN,2027,BF_EAF_CCUS,0
EAF,INDIA,SR,TS,2027,SCRAP_EAF,0
EAF,INDIA,SR,TS,2027,BF_EAF_CCUS,0
IF,INDIA,SR,TS,2027,DRI_IF_COAL,0.530925939
BOF,INDIA,SR,TS,2027,BF_BOF,0
IF,INDIA,SR,TS,2027,SCRAP_IF,0.469074061
EAF,INDIA,SR,TS,2027,BF_EAF,0
EAF,INDIA,SR,TS,2027,DRI_EAF_COAL,0
BOF,INDIA,SR,TS,2027,BF_BOF_CCUS,0
EAF,INDIA,SR,TS,2027,DRI_EAF_H2,0
EAF,INDIA,SR,TS,2027,COREX_EAF_CCUS,0
EAF,INDIA,SR,TS,2027,DRI_EAF_NATGAS,0
EAF,INDIA,SR,TS,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,CG,2027,DRI_EAF_H2,0
BOF,INDIA,WR,CG,2027,BF_BOF,1
EAF,INDIA,WR,CG,2027,DRI_EAF_COAL,0.139267913
IF,INDIA,WR,CG,2027,SCRAP_IF,0.469074061
BOF,INDIA,WR,CG,2027,BF_BOF_CCUS,0
EAF,INDIA,WR,CG,2027,DRI_EAF_NATGAS,0.205176382
EAF,INDIA,WR,CG,2027,BF_EAF_CCUS,0
EAF,INDIA,WR,CG,2027,SCRAP_EAF,0.283516412
IF,INDIA,WR,CG,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,WR,CG,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,CG,2027,COREX_EAF_CCUS,0
EAF,INDIA,WR,CG,2027,BF_EAF,0.372039293
EAF,INDIA,WR,GA,2027,BF_EAF_CCUS,0
EAF,INDIA,WR,GA,2027,BF_EAF,0
EAF,INDIA,WR,GA,2027,COREX_EAF_CCUS,0
IF,INDIA,WR,GA,2027,SCRAP_IF,0.469074061
IF,INDIA,WR,GA,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,WR,GA,2027,SCRAP_EAF,0
EAF,INDIA,WR,GA,2027,DRI_EAF_COAL,0
BOF,INDIA,WR,GA,2027,BF_BOF_CCUS,0
BOF,INDIA,WR,GA,2027,BF_BOF,0
EAF,INDIA,WR,GA,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,GA,2027,DRI_EAF_NATGAS,0
EAF,INDIA,WR,GA,2027,DRI_EAF_H2,0
EAF,INDIA,WR,GJ,2027,BF_EAF_CCUS,0
EAF,INDIA,WR,GJ,2027,BF_EAF,0.3392765
EAF,INDIA,WR,GJ,2027,COREX_EAF_CCUS,0
IF,INDIA,WR,GJ,2027,SCRAP_IF,0.469074061
IF,INDIA,WR,GJ,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,WR,GJ,2027,SCRAP_EAF,0.258549185
EAF,INDIA,WR,GJ,2027,DRI_EAF_COAL,0.127003601
BOF,INDIA,WR,GJ,2027,BF_BOF_CCUS,0
BOF,INDIA,WR,GJ,2027,BF_BOF,1
EAF,INDIA,WR,GJ,2027,COREX_EAF_COAL,0.088062723
EAF,INDIA,WR,GJ,2027,DRI_EAF_NATGAS,0.187107991
EAF,INDIA,WR,GJ,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MH,2027,BF_EAF_CCUS,0
EAF,INDIA,WR,MH,2027,BF_EAF,0.372039293
EAF,INDIA,WR,MH,2027,COREX_EAF_CCUS,0
IF,INDIA,WR,MH,2027,SCRAP_IF,0.469074061
IF,INDIA,WR,MH,2027,DRI_IF_COAL,0.530925939
EAF,INDIA,WR,MH,2027,SCRAP_EAF,0.283516412
EAF,INDIA,WR,MH,2027,DRI_EAF_COAL,0.139267913
BOF,INDIA,WR,MH,2027,BF_BOF_CCUS,0
BOF,INDIA,WR,MH,2027,BF_BOF,1
EAF,INDIA,WR,MH,2027,COREX_EAF_COAL,0
EAF,INDIA,WR,MH,2027,DRI_EAF_NATGAS,0.205176382
EAF,INDIA,WR,MH,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MP,2027,DRI_EAF_H2,0
EAF,INDIA,WR,MP,2027,DRI_EAF_NATGAS,0
EAF,INDIA,WR,MP,2027,COREX_EAF_COAL,0
BOF,INDIA,WR,MP,2027,BF_BOF,0
BOF,INDIA,WR,MP,2027,BF_BOF_CCUS,0
EAF,INDIA,WR,MP,2027,DRI_EAF_COAL,0
EAF,INDIA,WR,MP,2027,SCRAP_EAF,0
IF,INDIA,WR,MP,2027,DRI_IF_COAL,0.530925939
IF,INDIA,WR,MP,2027,SCRAP_IF,0.469074061
EAF,INDIA,WR,MP,2027,COREX_EAF_CCUS,0
EAF,INDIA,WR,MP,2027,BF_EAF,0
EAF,INDIA,WR,MP,2027,BF_EAF_CCUS,0
EAF,INDIA,ER,BR,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,BR,2028,BF_EAF,0
EAF,INDIA,ER,BR,2028,SCRAP_EAF,0
IF,INDIA,ER,BR,2028,SCRAP_IF,0.441486012
IF,INDIA,ER,BR,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,ER,BR,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,BR,2028,DRI_EAF_COAL,0
BOF,INDIA,ER,BR,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,BR,2028,DRI_EAF_H2,0
EAF,INDIA,ER,BR,2028,COREX_EAF_COAL,0
EAF,INDIA,ER,BR,2028,DRI_EAF_NATGAS,0
BOF,INDIA,ER,BR,2028,BF_BOF,0
EAF,INDIA,ER,JH,2028,DRI_EAF_H2,0
EAF,INDIA,ER,JH,2028,DRI_EAF_NATGAS,0.199729804
EAF,INDIA,ER,JH,2028,DRI_EAF_COAL,0.137463694
EAF,INDIA,ER,JH,2028,COREX_EAF_CCUS,0
BOF,INDIA,ER,JH,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,JH,2028,COREX_EAF_COAL,0
EAF,INDIA,ER,JH,2028,SCRAP_EAF,0.304689073
IF,INDIA,ER,JH,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,ER,JH,2028,BF_EAF_CCUS,0
IF,INDIA,ER,JH,2028,SCRAP_IF,0.441486012
EAF,INDIA,ER,JH,2028,BF_EAF,0.358117429
BOF,INDIA,ER,JH,2028,BF_BOF,1
EAF,INDIA,ER,OD,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,OD,2028,BF_EAF,0.358117429
EAF,INDIA,ER,OD,2028,COREX_EAF_COAL,0
IF,INDIA,ER,OD,2028,DRI_IF_COAL,0.558513988
IF,INDIA,ER,OD,2028,SCRAP_IF,0.441486012
EAF,INDIA,ER,OD,2028,SCRAP_EAF,0.304689073
EAF,INDIA,ER,OD,2028,DRI_EAF_NATGAS,0.199729804
BOF,INDIA,ER,OD,2028,BF_BOF_CCUS,0
BOF,INDIA,ER,OD,2028,BF_BOF,1
EAF,INDIA,ER,OD,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,OD,2028,DRI_EAF_H2,0
EAF,INDIA,ER,OD,2028,DRI_EAF_COAL,0.137463694
BOF,INDIA,ER,SK,2028,BF_BOF_CCUS,0
BOF,INDIA,ER,SK,2028,BF_BOF,0
EAF,INDIA,ER,SK,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,SK,2028,BF_EAF,0
EAF,INDIA,ER,SK,2028,COREX_EAF_COAL,0
EAF,INDIA,ER,SK,2028,DRI_EAF_H2,0
EAF,INDIA,ER,SK,2028,DRI_EAF_NATGAS,0
IF,INDIA,ER,SK,2028,SCRAP_IF,0
EAF,INDIA,ER,SK,2028,DRI_EAF_COAL,0
IF,INDIA,ER,SK,2028,DRI_IF_COAL,0
EAF,INDIA,ER,SK,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,SK,2028,SCRAP_EAF,0
EAF,INDIA,ER,WB,2028,SCRAP_EAF,0.304689073
EAF,INDIA,ER,WB,2028,BF_EAF_CCUS,0
EAF,INDIA,ER,WB,2028,BF_EAF,0.358117429
BOF,INDIA,ER,WB,2028,BF_BOF,1
IF,INDIA,ER,WB,2028,SCRAP_IF,0.441486012
IF,INDIA,ER,WB,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,ER,WB,2028,DRI_EAF_H2,0
EAF,INDIA,ER,WB,2028,DRI_EAF_COAL,0.137463694
BOF,INDIA,ER,WB,2028,BF_BOF_CCUS,0
EAF,INDIA,ER,WB,2028,COREX_EAF_CCUS,0
EAF,INDIA,ER,WB,2028,COREX_EAF_COAL,0
EAF,INDIA,ER,WB,2028,DRI_EAF_NATGAS,0.199729804
EAF,INDIA,NER,AS,2028,BF_EAF_CCUS,0
EAF,INDIA,NER,AS,2028,BF_EAF,0
EAF,INDIA,NER,AS,2028,COREX_EAF_CCUS,0
IF,INDIA,NER,AS,2028,SCRAP_IF,0.441486012
IF,INDIA,NER,AS,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NER,AS,2028,SCRAP_EAF,0
EAF,INDIA,NER,AS,2028,DRI_EAF_COAL,0
BOF,INDIA,NER,AS,2028,BF_BOF_CCUS,0
BOF,INDIA,NER,AS,2028,BF_BOF,0
EAF,INDIA,NER,AS,2028,COREX_EAF_COAL,0
EAF,INDIA,NER,AS,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NER,AS,2028,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2028,DRI_EAF_H2,0
EAF,INDIA,NER,NE,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NER,NE,2028,COREX_EAF_COAL,0
BOF,INDIA,NER,NE,2028,BF_BOF,0
BOF,INDIA,NER,NE,2028,BF_BOF_CCUS,0
EAF,INDIA,NER,NE,2028,DRI_EAF_COAL,0
EAF,INDIA,NER,NE,2028,SCRAP_EAF,0
IF,INDIA,NER,NE,2028,DRI_IF_COAL,0.558513988
IF,INDIA,NER,NE,2028,SCRAP_IF,0.441486012
EAF,INDIA,NER,NE,2028,COREX_EAF_CCUS,0
EAF,INDIA,NER,NE,2028,BF_EAF,0
EAF,INDIA,NER,NE,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,DL,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,DL,2028,BF_EAF,0
EAF,INDIA,NR,DL,2028,COREX_EAF_CCUS,0
IF,INDIA,NR,DL,2028,SCRAP_IF,0.441486012
IF,INDIA,NR,DL,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,DL,2028,SCRAP_EAF,0
EAF,INDIA,NR,DL,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,DL,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,DL,2028,BF_BOF,0
EAF,INDIA,NR,DL,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,DL,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,DL,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HP,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,HP,2028,BF_EAF,0
EAF,INDIA,NR,HP,2028,COREX_EAF_CCUS,0
IF,INDIA,NR,HP,2028,SCRAP_IF,0.441486012
IF,INDIA,NR,HP,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,HP,2028,SCRAP_EAF,0
EAF,INDIA,NR,HP,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,HP,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,HP,2028,BF_BOF,0
EAF,INDIA,NR,HP,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,HP,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,HP,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HR,2028,DRI_EAF_H2,0
EAF,INDIA,NR,HR,2028,DRI_EAF_NATGAS,0.199729804
EAF,INDIA,NR,HR,2028,COREX_EAF_COAL,0
BOF,INDIA,NR,HR,2028,BF_BOF,0
BOF,INDIA,NR,HR,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,HR,2028,DRI_EAF_COAL,0.137463694
EAF,INDIA,NR,HR,2028,SCRAP_EAF,0.304689073
IF,INDIA,NR,HR,2028,DRI_IF_COAL,0.558513988
IF,INDIA,NR,HR,2028,SCRAP_IF,0.441486012
EAF,INDIA,NR,HR,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,HR,2028,BF_EAF,0.358117429
EAF,INDIA,NR,HR,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,JK,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,JK,2028,BF_EAF,0
EAF,INDIA,NR,JK,2028,COREX_EAF_CCUS,0
IF,INDIA,NR,JK,2028,SCRAP_IF,0.441486012
IF,INDIA,NR,JK,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,JK,2028,SCRAP_EAF,0
EAF,INDIA,NR,JK,2028,DRI_EAF_COAL,0
BOF,INDIA,NR,JK,2028,BF_BOF_CCUS,0
BOF,INDIA,NR,JK,2028,BF_BOF,0
EAF,INDIA,NR,JK,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,JK,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,JK,2028,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2028,DRI_EAF_H2,0
EAF,INDIA,NR,PB,2028,DRI_EAF_COAL,0.137463694
EAF,INDIA,NR,PB,2028,BF_EAF_CCUS,0
BOF,INDIA,NR,PB,2028,BF_BOF,0
BOF,INDIA,NR,PB,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,PB,2028,DRI_EAF_NATGAS,0.199729804
IF,INDIA,NR,PB,2028,DRI_IF_COAL,0.558513988
IF,INDIA,NR,PB,2028,SCRAP_IF,0.441486012
EAF,INDIA,NR,PB,2028,SCRAP_EAF,0.304689073
EAF,INDIA,NR,PB,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,PB,2028,BF_EAF,0.358117429
EAF,INDIA,NR,PB,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_H2,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,RJ,2028,DRI_EAF_COAL,0
IF,INDIA,NR,RJ,2028,SCRAP_IF,0.441486012
BOF,INDIA,NR,RJ,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,RJ,2028,SCRAP_EAF,0
IF,INDIA,NR,RJ,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,RJ,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,RJ,2028,COREX_EAF_COAL,0
EAF,INDIA,NR,RJ,2028,COREX_EAF_CCUS,0
BOF,INDIA,NR,RJ,2028,BF_BOF,0
EAF,INDIA,NR,RJ,2028,BF_EAF,0
EAF,INDIA,NR,UK,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,UK,2028,BF_EAF,0
EAF,INDIA,NR,UK,2028,SCRAP_EAF,0
BOF,INDIA,NR,UK,2028,BF_BOF_CCUS,0
IF,INDIA,NR,UK,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,UK,2028,DRI_EAF_H2,0
EAF,INDIA,NR,UK,2028,DRI_EAF_COAL,0
EAF,INDIA,NR,UK,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,UK,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,UK,2028,COREX_EAF_COAL,0
IF,INDIA,NR,UK,2028,SCRAP_IF,0.441486012
BOF,INDIA,NR,UK,2028,BF_BOF,0
EAF,INDIA,NR,UP,2028,SCRAP_EAF,0
EAF,INDIA,NR,UP,2028,BF_EAF_CCUS,0
EAF,INDIA,NR,UP,2028,BF_EAF,0
EAF,INDIA,NR,UP,2028,DRI_EAF_COAL,0
IF,INDIA,NR,UP,2028,SCRAP_IF,0.441486012
IF,INDIA,NR,UP,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,NR,UP,2028,DRI_EAF_NATGAS,0
EAF,INDIA,NR,UP,2028,DRI_EAF_H2,0
BOF,INDIA,NR,UP,2028,BF_BOF,0
BOF,INDIA,NR,UP,2028,BF_BOF_CCUS,0
EAF,INDIA,NR,UP,2028,COREX_EAF_CCUS,0
EAF,INDIA,NR,UP,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,AP,2028,DRI_EAF_H2,0
EAF,INDIA,SR,AP,2028,DRI_EAF_NATGAS,0
EAF,INDIA,SR,AP,2028,DRI_EAF_COAL,0
IF,INDIA,SR,AP,2028,SCRAP_IF,0.441486012
BOF,INDIA,SR,AP,2028,BF_BOF_CCUS,0
EAF,INDIA,SR,AP,2028,COREX_EAF_COAL,0
EAF,INDIA,SR,AP,2028,SCRAP_EAF,0
IF,INDIA,SR,AP,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,SR,AP,2028,BF_EAF_CCUS,0
EAF,INDIA,SR,AP,2028,COREX_EAF_CCUS,0
EAF,INDIA,SR,AP,2028,BF_EAF,0
BOF,INDIA,SR,AP,2028,BF_BOF,1
EAF,INDIA,SR,KA,2028,BF_EAF_CCUS,0
EAF,INDIA,SR,KA,2028,BF_EAF,0.229357228
EAF,INDIA,SR,KA,2028,COREX_EAF_CCUS,0
IF,INDIA,SR,KA,2028,SCRAP_IF,0.441486012
IF,INDIA,SR,KA,2028,DRI_IF_COAL,0.558513988
EAF,INDIA,SR,KA,2028,SCRAP_EAF,0.195138899
EAF,INDIA,SR,KA,2028,DRI_EAF_COAL,0.088038976
BOF,INDIA,SR,KA,2028,BF_BOF_CCUS,0
BOF,INDIA,SR,KA,2028,BF_BOF,1
EAF,INDIA,SR,KA,2028,COREX_EAF_COAL,0.359547431
EAF,INDIA,SR,KA,2028,DRI_EAF_NATGAS,0.127917466
EAF,INDIA,SR,KA,2028,DRI_EAF_H2,0
EAF,INDIA,SR,KL,2028,DRI_EAF_H2,0
EAF,INDIA,SR,KL,2028,DRI_EAF_NATGAS,0
EAF,INDIA,SR,KL,2028,COREX_EAF_COAL,0
BOF,INDIA,SR,KL,2028,BF_BOF,0
BOF,INDIA,SR,KL,2028,BF_BOF_CCUS,0
EAF,INDIA,SR,KL,2028,DRI_EAF_COAL,0
EAF,INDIA,SR,KL,2028,COREX_EAF_CCUS,0
IF,INDIA,SR,KL,2028,DRI_IF_COAL,0.558513988
IF,INDIA,SR,KL,2028,SCRAP_IF,0.441486012
EAF,INDIA,SR,KL,2028,SCRAP_EAF,0
EAF,INDIA,SR,KL,2028,BF_EAF,0
